instance,HT_win_acc,HT_cum_acc,HAT_win_acc,HAT_cum_acc,NB_win_acc,NB_cum_acc
6456,40.0,0.0,36.0,0.0,40.0,0.0
6457,40.0,0.0,36.0,0.0,40.0,0.0
6458,40.0,0.0,36.0,0.0,40.0,0.0
6459,40.0,0.0,36.0,0.0,40.0,0.0
6460,40.0,0.0,36.0,0.0,40.0,0.0
6461,40.0,0.0,36.0,0.0,40.0,0.0
6462,40.0,0.0,36.0,0.0,40.0,0.0
6463,40.0,0.0,36.0,0.0,40.0,0.0
6464,40.0,0.0,36.0,0.0,40.0,0.0
6465,40.0,0.0,36.0,0.0,40.0,0.0
6466,40.0,0.0,36.0,0.0,40.0,0.0
6467,40.0,0.0,36.0,0.0,40.0,0.0
6468,40.0,0.0,36.0,0.0,40.0,0.0
6469,40.0,0.0,36.0,0.0,40.0,0.0
6470,40.0,0.0,36.0,0.0,40.0,0.0
6471,40.0,0.0,36.0,0.0,40.0,0.0
6472,40.0,0.0,36.0,0.0,40.0,0.0
6473,40.0,0.0,36.0,0.0,40.0,0.0
6474,40.0,0.0,36.0,0.0,40.0,0.0
6475,40.0,0.0,36.0,0.0,40.0,0.0
6476,40.0,0.0,36.0,0.0,40.0,0.0
6477,40.0,0.0,36.0,0.0,40.0,0.0
6478,40.0,0.0,36.0,0.0,40.0,0.0
6479,40.0,0.0,36.0,0.0,40.0,0.0
6480,40.0,0.0,36.0,0.0,40.0,0.0
6481,40.0,0.0,36.0,0.0,40.0,0.0
6482,40.0,0.0,36.0,0.0,40.0,0.0
6483,40.0,0.0,36.0,0.0,40.0,0.0
6484,40.0,0.0,36.0,0.0,40.0,0.0
6485,40.0,0.0,36.0,0.0,40.0,0.0
6486,40.0,0.0,36.0,0.0,40.0,0.0
6487,40.0,0.0,36.0,0.0,40.0,0.0
6488,40.0,0.0,36.0,0.0,40.0,0.0
6489,40.0,0.0,36.0,0.0,40.0,0.0
6490,40.0,0.0,36.0,0.0,40.0,0.0
6491,40.0,0.0,36.0,0.0,40.0,0.0
6492,40.0,0.0,36.0,0.0,40.0,0.0
6493,40.0,0.0,36.0,0.0,40.0,0.0
6494,40.0,0.0,36.0,0.0,40.0,0.0
6495,40.0,0.0,36.0,0.0,40.0,0.0
6496,40.0,0.0,36.0,0.0,40.0,0.0
6497,40.0,0.0,36.0,0.0,40.0,0.0
6498,40.0,0.0,36.0,0.0,40.0,0.0
6499,40.0,0.0,36.0,0.0,40.0,0.0
6500,40.0,0.0,36.0,0.0,40.0,0.0
6501,40.0,0.0,36.0,0.0,40.0,0.0
6502,40.0,0.0,36.0,0.0,40.0,0.0
6503,40.0,0.0,36.0,0.0,40.0,0.0
6504,40.0,0.0,36.0,0.0,40.0,0.0
6505,40.0,0.0,36.0,0.0,40.0,0.0
6506,40.0,0.0,36.0,0.0,40.0,0.0
6507,40.0,0.0,36.0,0.0,40.0,0.0
6508,40.0,0.0,36.0,0.0,40.0,0.0
6509,40.0,0.0,36.0,0.0,40.0,0.0
6510,40.0,0.0,36.0,0.0,40.0,0.0
6511,40.0,0.0,36.0,0.0,40.0,0.0
6512,40.0,0.0,36.0,0.0,40.0,0.0
6513,40.0,0.0,36.0,0.0,40.0,0.0
6514,40.0,0.0,36.0,0.0,40.0,0.0
6515,40.0,0.0,36.0,0.0,40.0,0.0
6516,40.0,0.0,36.0,0.0,40.0,0.0
6517,40.0,0.0,36.0,0.0,40.0,0.0
6518,40.0,0.0,36.0,0.0,40.0,0.0
6519,40.0,0.0,36.0,0.0,40.0,0.0
6520,40.0,0.0,36.0,0.0,40.0,0.0
6521,40.0,0.0,36.0,0.0,40.0,0.0
6522,40.0,0.0,36.0,0.0,40.0,0.0
6523,40.0,0.0,36.0,0.0,40.0,0.0
6524,40.0,0.0,36.0,0.0,40.0,0.0
6525,40.0,0.0,36.0,0.0,40.0,0.0
6526,40.0,0.0,36.0,0.0,40.0,0.0
6527,40.0,0.0,36.0,0.0,40.0,0.0
6528,40.0,0.0,36.0,0.0,40.0,0.0
6529,40.0,0.0,36.0,0.0,40.0,0.0
6530,40.0,0.0,36.0,0.0,40.0,0.0
6531,40.0,0.0,36.0,0.0,40.0,0.0
6532,40.0,0.0,36.0,0.0,40.0,0.0
6533,40.0,0.0,36.0,0.0,40.0,0.0
6534,40.0,0.0,36.0,0.0,40.0,0.0
6535,40.0,0.0,36.0,0.0,40.0,0.0
6536,40.0,0.0,36.0,0.0,40.0,0.0
6537,40.0,0.0,36.0,0.0,40.0,0.0
6538,40.0,0.0,36.0,0.0,40.0,0.0
6539,40.0,0.0,36.0,0.0,40.0,0.0
6540,40.0,0.0,36.0,0.0,40.0,0.0
6541,40.0,0.0,36.0,0.0,40.0,0.0
6542,40.0,0.0,36.0,0.0,40.0,0.0
6543,40.0,0.0,36.0,0.0,40.0,0.0
6544,40.0,0.0,36.0,0.0,40.0,0.0
6545,40.0,0.0,36.0,0.0,40.0,0.0
6546,40.0,0.0,36.0,0.0,40.0,0.0
6547,40.0,0.0,36.0,0.0,40.0,0.0
6548,40.0,0.0,36.0,0.0,40.0,0.0
6549,40.0,0.0,36.0,0.0,40.0,0.0
6550,40.0,0.0,36.0,0.0,40.0,0.0
6551,40.0,0.0,36.0,0.0,40.0,0.0
6552,40.0,0.0,36.0,0.0,40.0,0.0
6553,40.0,0.0,36.0,0.0,40.0,0.0
6554,40.0,0.0,36.0,0.0,40.0,0.0
6555,40.0,0.0,36.0,0.0,40.0,0.0
6556,40.0,0.0,36.0,0.0,40.0,0.0
6557,40.0,0.0,36.0,0.0,40.0,0.0
6558,40.0,0.0,36.0,0.0,40.0,0.0
6559,40.0,0.0,36.0,0.0,40.0,0.0
6560,40.0,0.0,36.0,0.0,40.0,0.0
6561,40.0,0.0,36.0,0.0,40.0,0.0
6562,40.0,0.0,36.0,0.0,40.0,0.0
6563,40.0,0.0,36.0,0.0,40.0,0.0
6564,40.0,0.0,36.0,0.0,40.0,0.0
6565,40.0,0.0,36.0,0.0,40.0,0.0
6566,40.0,0.0,36.0,0.0,40.0,0.0
6567,40.0,0.0,36.0,0.0,40.0,0.0
6568,40.0,0.0,36.0,0.0,40.0,0.0
6569,40.0,0.0,36.0,0.0,40.0,0.0
6570,40.0,0.0,36.0,0.0,40.0,0.0
6571,40.0,0.0,36.0,0.0,40.0,0.0
6572,40.0,0.0,36.0,0.0,40.0,0.0
6573,40.0,0.0,36.0,0.0,40.0,0.0
6574,40.0,0.0,36.0,0.0,40.0,0.0
6575,40.0,0.0,36.0,0.0,40.0,0.0
6576,40.0,0.0,36.0,0.0,40.0,0.0
6577,40.0,0.0,36.0,0.0,40.0,0.0
6578,40.0,0.0,36.0,0.0,40.0,0.0
6579,40.0,0.0,36.0,0.0,40.0,0.0
6580,40.0,0.0,36.0,0.0,40.0,0.0
6581,40.0,0.0,36.0,0.0,40.0,0.0
6582,40.0,0.0,36.0,0.0,40.0,0.0
6583,40.0,0.0,36.0,0.0,40.0,0.0
6584,40.0,0.0,36.0,0.0,40.0,0.0
6585,40.0,0.0,36.0,0.0,40.0,0.0
6586,40.0,0.0,36.0,0.0,40.0,0.0
6587,40.0,0.0,36.0,0.0,40.0,0.0
6588,40.0,0.0,36.0,0.0,40.0,0.0
6589,40.0,0.0,36.0,0.0,40.0,0.0
6590,40.0,0.0,36.0,0.0,40.0,0.0
6591,40.0,0.0,36.0,0.0,40.0,0.0
6592,40.0,0.0,36.0,0.0,40.0,0.0
6593,40.0,0.0,36.0,0.0,40.0,0.0
6594,40.0,0.0,36.0,0.0,40.0,0.0
6595,40.0,0.0,36.0,0.0,40.0,0.0
6596,40.0,0.0,36.0,0.0,40.0,0.0
6597,40.0,0.0,36.0,0.0,40.0,0.0
6598,40.0,0.0,36.0,0.0,40.0,0.0
6599,40.0,0.0,36.0,0.0,40.0,0.0
6600,40.0,0.0,36.0,0.0,40.0,0.0
6601,40.0,0.0,36.0,0.0,40.0,0.0
6602,40.0,0.0,36.0,0.0,40.0,0.0
6603,40.0,0.0,36.0,0.0,40.0,0.0
6604,40.0,0.0,36.0,0.0,40.0,0.0
6605,40.0,0.0,36.0,0.0,40.0,0.0
6606,40.0,0.0,36.0,0.0,40.0,0.0
6607,40.0,0.0,36.0,0.0,40.0,0.0
6608,40.0,0.0,36.0,0.0,40.0,0.0
6609,40.0,0.0,36.0,0.0,40.0,0.0
6610,40.0,0.0,36.0,0.0,40.0,0.0
6611,40.0,0.0,36.0,0.0,40.0,0.0
6612,40.0,0.0,36.0,0.0,40.0,0.0
6613,40.0,0.0,36.0,0.0,40.0,0.0
6614,40.0,0.0,36.0,0.0,40.0,0.0
6615,40.0,0.0,36.0,0.0,40.0,0.0
6616,40.0,0.0,36.0,0.0,40.0,0.0
6617,40.0,0.0,36.0,0.0,40.0,0.0
6618,40.0,0.0,36.0,0.0,40.0,0.0
6619,40.0,0.0,36.0,0.0,40.0,0.0
6620,40.0,0.0,36.0,0.0,40.0,0.0
6621,40.0,0.0,36.0,0.0,40.0,0.0
6622,40.0,0.0,36.0,0.0,40.0,0.0
6623,40.0,0.0,36.0,0.0,40.0,0.0
6624,40.0,0.0,36.0,0.0,40.0,0.0
6625,40.0,0.0,36.0,0.0,40.0,0.0
6626,40.0,0.0,36.0,0.0,40.0,0.0
6627,40.0,0.0,36.0,0.0,40.0,0.0
6628,40.0,0.0,36.0,0.0,40.0,0.0
6629,40.0,0.0,36.0,0.0,40.0,0.0
6630,40.0,0.0,36.0,0.0,40.0,0.0
6631,40.0,0.0,36.0,0.0,40.0,0.0
6632,40.0,0.0,36.0,0.0,40.0,0.0
6633,40.0,0.0,36.0,0.0,40.0,0.0
6634,40.0,0.0,36.0,0.0,40.0,0.0
6635,40.0,0.0,36.0,0.0,40.0,0.0
6636,40.0,0.0,36.0,0.0,40.0,0.0
6637,40.0,0.0,36.0,0.0,40.0,0.0
6638,40.0,0.0,36.0,0.0,40.0,0.0
6639,40.0,0.0,36.0,0.0,40.0,0.0
6640,40.0,0.0,36.0,0.0,40.0,0.0
6641,40.0,0.0,36.0,0.0,40.0,0.0
6642,40.0,0.0,36.0,0.0,40.0,0.0
6643,40.0,0.0,36.0,0.0,40.0,0.0
6644,40.0,0.0,36.0,0.0,40.0,0.0
6645,40.0,0.0,36.0,0.0,40.0,0.0
6646,40.0,0.0,36.0,0.0,40.0,0.0
6647,40.0,0.0,36.0,0.0,40.0,0.0
6648,40.0,0.0,36.0,0.0,40.0,0.0
6649,40.0,0.0,36.0,0.0,40.0,0.0
6650,40.0,0.0,36.0,0.0,40.0,0.0
6651,40.0,0.0,36.0,0.0,40.0,0.0
6652,40.0,0.0,36.0,0.0,40.0,0.0
6653,40.0,0.0,36.0,0.0,40.0,0.0
6654,40.0,0.0,36.0,0.0,40.0,0.0
6655,40.0,0.0,36.0,0.0,40.0,0.0
6656,40.0,0.0,36.0,0.0,40.0,0.0
6657,40.0,0.0,36.0,0.0,40.0,0.0
6658,40.0,0.0,36.0,0.0,40.0,0.0
6659,40.0,0.0,36.0,0.0,40.0,0.0
6660,40.0,0.0,36.0,0.0,40.0,0.0
6661,40.0,0.0,36.0,0.0,40.0,0.0
6662,40.0,0.0,36.0,0.0,40.0,0.0
6663,40.0,0.0,36.0,0.0,40.0,0.0
6664,40.0,0.0,36.0,0.0,40.0,0.0
6665,40.0,0.0,36.0,0.0,40.0,0.0
6666,40.0,0.0,36.0,0.0,40.0,0.0
6667,40.0,0.0,36.0,0.0,40.0,0.0
6668,40.0,0.0,36.0,0.0,40.0,0.0
6669,40.0,0.0,36.0,0.0,40.0,0.0
6670,40.0,0.0,36.0,0.0,40.0,0.0
6671,40.0,0.0,36.0,0.0,40.0,0.0
6672,40.0,0.0,36.0,0.0,40.0,0.0
6673,40.0,0.0,36.0,0.0,40.0,0.0
6674,40.0,0.0,36.0,0.0,40.0,0.0
6675,40.0,0.0,36.0,0.0,40.0,0.0
6676,40.0,0.0,36.0,0.0,40.0,0.0
6677,40.0,0.0,36.0,0.0,40.0,0.0
6678,40.0,0.0,36.0,0.0,40.0,0.0
6679,40.0,0.0,36.0,0.0,40.0,0.0
6680,40.0,0.0,36.0,0.0,40.0,0.0
6681,40.0,0.0,36.0,0.0,40.0,0.0
6682,40.0,0.0,36.0,0.0,40.0,0.0
6683,40.0,0.0,36.0,0.0,40.0,0.0
6684,40.0,0.0,36.0,0.0,40.0,0.0
6685,40.0,0.0,36.0,0.0,40.0,0.0
6686,40.0,0.0,36.0,0.0,40.0,0.0
6687,40.0,0.0,36.0,0.0,40.0,0.0
6688,40.0,0.0,36.0,0.0,40.0,0.0
6689,40.0,0.0,36.0,0.0,40.0,0.0
6690,40.0,0.0,36.0,0.0,40.0,0.0
6691,40.0,0.0,36.0,0.0,40.0,0.0
6692,40.0,0.0,36.0,0.0,40.0,0.0
6693,40.0,0.0,36.0,0.0,40.0,0.0
6694,40.0,0.0,36.0,0.0,40.0,0.0
6695,40.0,0.0,36.0,0.0,40.0,0.0
6696,40.0,0.0,36.0,0.0,40.0,0.0
6697,40.0,0.0,36.0,0.0,40.0,0.0
6698,40.0,0.0,36.0,0.0,40.0,0.0
6699,40.0,0.0,36.0,0.0,40.0,0.0
6700,40.0,0.0,36.0,0.0,40.0,0.0
6701,40.0,0.0,36.0,0.0,40.0,0.0
6702,40.0,0.0,36.0,0.0,40.0,0.0
6703,40.0,0.0,36.0,0.0,40.0,0.0
6704,40.0,0.0,36.0,0.0,40.0,0.0
6705,40.0,0.0,36.0,0.0,40.0,0.0
6706,40.0,0.0,36.0,0.0,40.0,0.0
6707,40.0,0.0,36.0,0.0,40.0,0.0
6708,40.0,0.0,36.0,0.0,40.0,0.0
6709,40.0,0.0,36.0,0.0,40.0,0.0
6710,40.0,0.0,36.0,0.0,40.0,0.0
6711,40.0,0.0,36.0,0.0,40.0,0.0
6712,40.0,0.0,36.0,0.0,40.0,0.0
6713,40.0,0.0,36.0,0.0,40.0,0.0
6714,40.0,0.0,36.0,0.0,40.0,0.0
6715,40.0,0.0,36.0,0.0,40.0,0.0
6716,40.0,0.0,36.0,0.0,40.0,0.0
6717,40.0,0.0,36.0,0.0,40.0,0.0
6718,40.0,0.0,36.0,0.0,40.0,0.0
6719,40.0,0.0,36.0,0.0,40.0,0.0
6720,40.0,0.0,36.0,0.0,40.0,0.0
6721,40.0,0.0,36.0,0.0,40.0,0.0
6722,40.0,0.0,36.0,0.0,40.0,0.0
6723,40.0,0.0,36.0,0.0,40.0,0.0
6724,40.0,0.0,36.0,0.0,40.0,0.0
6725,40.0,0.0,36.0,0.0,40.0,0.0
6726,40.0,0.0,36.0,0.0,40.0,0.0
6727,40.0,0.0,36.0,0.0,40.0,0.0
6728,40.0,0.0,36.0,0.0,40.0,0.0
6729,40.0,0.0,36.0,0.0,40.0,0.0
6730,40.0,0.0,36.0,0.0,40.0,0.0
6731,40.0,0.0,36.0,0.0,40.0,0.0
6732,40.0,0.0,36.0,0.0,40.0,0.0
6733,40.0,0.0,36.0,0.0,40.0,0.0
6734,40.0,0.0,36.0,0.0,40.0,0.0
6735,40.0,0.0,36.0,0.0,40.0,0.0
6736,40.0,0.0,36.0,0.0,40.0,0.0
6737,40.0,0.0,36.0,0.0,40.0,0.0
6738,40.0,0.0,36.0,0.0,40.0,0.0
6739,40.0,0.0,36.0,0.0,40.0,0.0
6740,40.0,0.0,36.0,0.0,40.0,0.0
6741,40.0,0.0,36.0,0.0,40.0,0.0
6742,40.0,0.0,36.0,0.0,40.0,0.0
6743,40.0,0.0,36.0,0.0,40.0,0.0
6744,40.0,0.0,36.0,0.0,40.0,0.0
6745,40.0,0.0,36.0,0.0,40.0,0.0
6746,40.0,0.0,36.0,0.0,40.0,0.0
6747,40.0,0.0,36.0,0.0,40.0,0.0
6748,40.0,0.0,36.0,0.0,40.0,0.0
6749,40.0,0.0,36.0,0.0,40.0,0.0
6750,40.0,0.0,36.0,0.0,40.0,0.0
6751,40.0,0.0,36.0,0.0,40.0,0.0
6752,40.0,0.0,36.0,0.0,40.0,0.0
6753,40.0,0.0,36.0,0.0,40.0,0.0
6754,40.0,0.0,36.0,0.0,40.0,0.0
6755,40.0,0.0,36.0,0.0,40.0,0.0
6756,40.0,0.0,36.0,0.0,40.0,0.0
6757,40.0,0.0,36.0,0.0,40.0,0.0
6758,40.0,0.0,36.0,0.0,40.0,0.0
6759,40.0,0.0,36.0,0.0,40.0,0.0
6760,40.0,0.0,36.0,0.0,40.0,0.0
6761,40.0,0.0,36.0,0.0,40.0,0.0
6762,40.0,0.0,36.0,0.0,40.0,0.0
6763,40.0,0.0,36.0,0.0,40.0,0.0
6764,40.0,0.0,36.0,0.0,40.0,0.0
6765,40.0,0.0,36.0,0.0,40.0,0.0
6766,40.0,0.0,36.0,0.0,40.0,0.0
6767,40.0,0.0,36.0,0.0,40.0,0.0
6768,40.0,0.0,36.0,0.0,40.0,0.0
6769,40.0,0.0,36.0,0.0,40.0,0.0
6770,40.0,0.0,36.0,0.0,40.0,0.0
6771,40.0,0.0,36.0,0.0,40.0,0.0
6772,40.0,0.0,36.0,0.0,40.0,0.0
6773,40.0,0.0,36.0,0.0,40.0,0.0
6774,40.0,0.0,36.0,0.0,40.0,0.0
6775,40.0,0.0,36.0,0.0,40.0,0.0
6776,40.0,0.0,36.0,0.0,40.0,0.0
6777,40.0,0.0,36.0,0.0,40.0,0.0
6778,40.0,0.0,36.0,0.0,40.0,0.0
6779,40.0,0.0,36.0,0.0,40.0,0.0
6780,40.0,0.0,36.0,0.0,40.0,0.0
6781,40.0,0.0,36.0,0.0,40.0,0.0
6782,40.0,0.0,36.0,0.0,40.0,0.0
6783,40.0,0.0,36.0,0.0,40.0,0.0
6784,40.0,0.0,36.0,0.0,40.0,0.0
6785,40.0,0.0,36.0,0.0,40.0,0.0
6786,40.0,0.0,36.0,0.0,40.0,0.0
6787,40.0,0.0,36.0,0.0,40.0,0.0
6788,40.0,0.0,36.0,0.0,40.0,0.0
6789,40.0,0.0,36.0,0.0,40.0,0.0
6790,40.0,0.0,36.0,0.0,40.0,0.0
6791,40.0,0.0,36.0,0.0,40.0,0.0
6792,40.0,0.0,36.0,0.0,40.0,0.0
6793,40.0,0.0,36.0,0.0,40.0,0.0
6794,40.0,0.0,36.0,0.0,40.0,0.0
6795,40.0,0.0,36.0,0.0,40.0,0.0
6796,40.0,0.0,36.0,0.0,40.0,0.0
6797,40.0,0.0,36.0,0.0,40.0,0.0
6798,40.0,0.0,36.0,0.0,40.0,0.0
6799,40.0,0.0,36.0,0.0,40.0,0.0
6800,40.0,0.0,36.0,0.0,40.0,0.0
6801,40.0,0.0,36.0,0.0,40.0,0.0
6802,40.0,0.0,36.0,0.0,40.0,0.0
6803,40.0,0.0,36.0,0.0,40.0,0.0
6804,40.0,0.0,36.0,0.0,40.0,0.0
6805,40.0,0.0,36.0,0.0,40.0,0.0
6806,40.0,0.0,36.0,0.0,40.0,0.0
6807,40.0,0.0,36.0,0.0,40.0,0.0
6808,40.0,0.0,36.0,0.0,40.0,0.0
6809,40.0,0.0,36.0,0.0,40.0,0.0
6810,40.0,0.0,36.0,0.0,40.0,0.0
6811,40.0,0.0,36.0,0.0,40.0,0.0
6812,40.0,0.0,36.0,0.0,40.0,0.0
6813,40.0,0.0,36.0,0.0,40.0,0.0
6814,40.0,0.0,36.0,0.0,40.0,0.0
6815,40.0,0.0,36.0,0.0,40.0,0.0
6816,40.0,0.0,36.0,0.0,40.0,0.0
6817,40.0,0.0,36.0,0.0,40.0,0.0
6818,40.0,0.0,36.0,0.0,40.0,0.0
6819,40.0,0.0,36.0,0.0,40.0,0.0
6820,40.0,0.0,36.0,0.0,40.0,0.0
6821,40.0,0.0,36.0,0.0,40.0,0.0
6822,40.0,0.0,36.0,0.0,40.0,0.0
6823,40.0,0.0,36.0,0.0,40.0,0.0
6824,40.0,0.0,36.0,0.0,40.0,0.0
6825,40.0,0.0,36.0,0.0,40.0,0.0
6826,40.0,0.0,36.0,0.0,40.0,0.0
6827,40.0,0.0,36.0,0.0,40.0,0.0
6828,40.0,0.0,36.0,0.0,40.0,0.0
6829,40.0,0.0,36.0,0.0,40.0,0.0
6830,40.0,0.0,36.0,0.0,40.0,0.0
6831,40.0,0.0,36.0,0.0,40.0,0.0
6832,40.0,0.0,36.0,0.0,40.0,0.0
6833,40.0,0.0,36.0,0.0,40.0,0.0
6834,40.0,0.0,36.0,0.0,40.0,0.0
6835,40.0,0.0,36.0,0.0,40.0,0.0
6836,40.0,0.0,36.0,0.0,40.0,0.0
6837,40.0,0.0,36.0,0.0,40.0,0.0
6838,40.0,0.0,36.0,0.0,40.0,0.0
6839,40.0,0.0,36.0,0.0,40.0,0.0
6840,40.0,0.0,36.0,0.0,40.0,0.0
6841,40.0,0.0,36.0,0.0,40.0,0.0
6842,40.0,0.0,36.0,0.0,40.0,0.0
6843,40.0,0.0,36.0,0.0,40.0,0.0
6844,40.0,0.0,36.0,0.0,40.0,0.0
6845,40.0,0.0,36.0,0.0,40.0,0.0
6846,40.0,0.0,36.0,0.0,40.0,0.0
6847,40.0,0.0,36.0,0.0,40.0,0.0
6848,40.0,0.0,36.0,0.0,40.0,0.0
6849,40.0,0.0,36.0,0.0,40.0,0.0
6850,40.0,0.0,36.0,0.0,40.0,0.0
6851,40.0,0.0,36.0,0.0,40.0,0.0
6852,40.0,0.0,36.0,0.0,40.0,0.0
6853,40.0,0.0,36.0,0.0,40.0,0.0
6854,40.0,0.0,36.0,0.0,40.0,0.0
6855,40.0,0.0,36.0,0.0,40.0,0.0
6856,40.0,0.0,36.0,0.0,40.0,0.0
6857,40.0,0.0,36.0,0.0,40.0,0.0
6858,40.0,0.0,36.0,0.0,40.0,0.0
6859,40.0,0.0,36.0,0.0,40.0,0.0
6860,40.0,0.0,36.0,0.0,40.0,0.0
6861,40.0,0.0,36.0,0.0,40.0,0.0
6862,40.0,0.0,36.0,0.0,40.0,0.0
6863,40.0,0.0,36.0,0.0,40.0,0.0
6864,40.0,0.0,36.0,0.0,40.0,0.0
6865,40.0,0.0,36.0,0.0,40.0,0.0
6866,40.0,0.0,36.0,0.0,40.0,0.0
6867,40.0,0.0,36.0,0.0,40.0,0.0
6868,40.0,0.0,36.0,0.0,40.0,0.0
6869,40.0,0.0,36.0,0.0,40.0,0.0
6870,40.0,0.0,36.0,0.0,40.0,0.0
6871,40.0,0.0,36.0,0.0,40.0,0.0
6872,40.0,0.0,36.0,0.0,40.0,0.0
6873,40.0,0.0,36.0,0.0,40.0,0.0
6874,40.0,0.0,36.0,0.0,40.0,0.0
6875,40.0,0.0,36.0,0.0,40.0,0.0
6876,40.0,0.0,36.0,0.0,40.0,0.0
6877,40.0,0.0,36.0,0.0,40.0,0.0
6878,40.0,0.0,36.0,0.0,40.0,0.0
6879,40.0,0.0,36.0,0.0,40.0,0.0
6880,40.0,0.0,36.0,0.0,40.0,0.0
6881,40.0,0.0,36.0,0.0,40.0,0.0
6882,40.0,0.0,36.0,0.0,40.0,0.0
6883,40.0,0.0,36.0,0.0,40.0,0.0
6884,40.0,0.0,36.0,0.0,40.0,0.0
6885,40.0,0.0,36.0,0.0,40.0,0.0
6886,40.0,0.0,36.0,0.0,40.0,0.0
6887,40.0,0.0,36.0,0.0,40.0,0.0
6888,40.0,0.0,36.0,0.0,40.0,0.0
6889,40.0,0.0,36.0,0.0,40.0,0.0
6890,40.0,0.0,36.0,0.0,40.0,0.0
6891,40.0,0.0,36.0,0.0,40.0,0.0
6892,40.0,0.0,36.0,0.0,40.0,0.0
6893,40.0,0.0,36.0,0.0,40.0,0.0
6894,40.0,0.0,36.0,0.0,40.0,0.0
6895,40.0,0.0,36.0,0.0,40.0,0.0
6896,40.0,0.0,36.0,0.0,40.0,0.0
6897,40.0,0.0,36.0,0.0,40.0,0.0
6898,40.0,0.0,36.0,0.0,40.0,0.0
6899,40.0,0.0,36.0,0.0,40.0,0.0
6900,40.0,0.0,36.0,0.0,40.0,0.0
6901,40.0,0.0,36.0,0.0,40.0,0.0
6902,40.0,0.0,36.0,0.0,40.0,0.0
6903,40.0,0.0,36.0,0.0,40.0,0.0
6904,40.0,0.0,36.0,0.0,40.0,0.0
6905,40.0,0.0,36.0,0.0,40.0,0.0
6906,40.0,0.0,36.0,0.0,40.0,0.0
6907,40.0,0.0,36.0,0.0,40.0,0.0
6908,40.0,0.0,36.0,0.0,40.0,0.0
6909,40.0,0.0,36.0,0.0,40.0,0.0
6910,40.0,0.0,36.0,0.0,40.0,0.0
6911,40.0,0.0,36.0,0.0,40.0,0.0
6912,40.0,0.0,36.0,0.0,40.0,0.0
6913,40.0,0.0,36.0,0.0,40.0,0.0
6914,40.0,0.0,36.0,0.0,40.0,0.0
6915,40.0,0.0,36.0,0.0,40.0,0.0
6916,40.0,0.0,36.0,0.0,40.0,0.0
6917,40.0,0.0,36.0,0.0,40.0,0.0
6918,40.0,0.0,36.0,0.0,40.0,0.0
6919,40.0,0.0,36.0,0.0,40.0,0.0
6920,40.0,0.0,36.0,0.0,40.0,0.0
6921,40.0,0.0,36.0,0.0,40.0,0.0
6922,40.0,0.0,36.0,0.0,40.0,0.0
6923,40.0,0.0,36.0,0.0,40.0,0.0
6924,40.0,0.0,36.0,0.0,40.0,0.0
6925,40.0,0.0,36.0,0.0,40.0,0.0
6926,40.0,0.0,36.0,0.0,40.0,0.0
6927,40.0,0.0,36.0,0.0,40.0,0.0
6928,40.0,0.0,36.0,0.0,40.0,0.0
6929,40.0,0.0,36.0,0.0,40.0,0.0
6930,40.0,0.0,36.0,0.0,40.0,0.0
6931,40.0,0.0,36.0,0.0,40.0,0.0
6932,40.0,0.0,36.0,0.0,40.0,0.0
6933,40.0,0.0,36.0,0.0,40.0,0.0
6934,40.0,0.0,36.0,0.0,40.0,0.0
6935,40.0,0.0,36.0,0.0,40.0,0.0
6936,40.0,0.0,36.0,0.0,40.0,0.0
6937,40.0,0.0,36.0,0.0,40.0,0.0
6938,40.0,0.0,36.0,0.0,40.0,0.0
6939,40.0,0.0,36.0,0.0,40.0,0.0
6940,40.0,0.0,36.0,0.0,40.0,0.0
6941,40.0,0.0,36.0,0.0,40.0,0.0
6942,40.0,0.0,36.0,0.0,40.0,0.0
6943,40.0,0.0,36.0,0.0,40.0,0.0
6944,40.0,0.0,36.0,0.0,40.0,0.0
6945,40.0,0.0,36.0,0.0,40.0,0.0
6946,40.0,0.0,36.0,0.0,40.0,0.0
6947,40.0,0.0,36.0,0.0,40.0,0.0
6948,40.0,0.0,36.0,0.0,40.0,0.0
6949,40.0,0.0,36.0,0.0,40.0,0.0
6950,40.0,0.0,36.0,0.0,40.0,0.0
6951,40.0,0.0,36.0,0.0,40.0,0.0
6952,40.0,0.0,36.0,0.0,40.0,0.0
6953,40.0,0.0,36.0,0.0,40.0,0.0
6954,40.0,0.0,36.0,0.0,40.0,0.0
6955,40.0,0.0,36.0,0.0,40.0,0.0
6956,40.0,0.0,36.0,0.0,40.0,0.0
6957,40.0,0.0,36.0,0.0,40.0,0.0
6958,40.0,0.0,36.0,0.0,40.0,0.0
6959,40.0,0.0,36.0,0.0,40.0,0.0
6960,40.0,0.0,36.0,0.0,40.0,0.0
6961,40.0,0.0,36.0,0.0,40.0,0.0
6962,40.0,0.0,36.0,0.0,40.0,0.0
6963,40.0,0.0,36.0,0.0,40.0,0.0
6964,40.0,0.0,36.0,0.0,40.0,0.0
6965,40.0,0.0,36.0,0.0,40.0,0.0
6966,40.0,0.0,36.0,0.0,40.0,0.0
6967,40.0,0.0,36.0,0.0,40.0,0.0
6968,40.0,0.0,36.0,0.0,40.0,0.0
6969,40.0,0.0,36.0,0.0,40.0,0.0
6970,40.0,0.0,36.0,0.0,40.0,0.0
6971,40.0,0.0,36.0,0.0,40.0,0.0
